datetime,humidity,stations
1984-12-08,54,72584523225
1984-12-09,66.9,72584523225
1984-12-10,79.8,72584523225
1984-12-11,82.7,72584523225
1984-12-12,73.6,72584523225
1984-12-13,42.4,72584523225
1984-12-14,31.2,72584523225
1984-12-15,64.7,72584523225
1984-12-16,78.9,72584523225
1984-12-17,59.8,72584523225
1984-12-18,53.4,72584523225
1984-12-19,58.8,72584523225
1984-12-20,64,72584523225
1984-12-21,50.8,72584523225
1984-12-22,23.8,72584523225
1984-12-23,23.6,72584523225
1984-12-24,27.9,72584523225
1984-12-25,29,72584523225
1984-12-26,47,72584523225
1984-12-27,57.3,72584523225
1984-12-28,70.7,72584523225
1984-12-29,46.2,72584523225
1984-12-30,40.8,72584523225
1984-12-31,19.5,72584523225
1985-01-01,16.9,72584523225
1985-01-02,26,72584523225
1985-01-03,30,72584523225
1985-01-04,29.6,72584523225
1985-01-05,28.3,72584523225
1985-01-06,54.9,72584523225
1985-01-07,80.8,72584523225
1985-01-08,78.8,72584523225
1985-01-09,77.3,72584523225
1985-01-10,48.9,72584523225
1985-01-11,29.4,72584523225
1985-01-12,18.5,72584523225
1985-01-13,17,72584523225
1985-01-14,24.6,72584523225
1985-01-15,19.4,72584523225
1985-01-16,24.9,72584523225
1985-01-17,34,72584523225
1985-01-18,35,72584523225
1985-01-19,30.9,72584523225
1985-01-20,45.8,72584523225
1985-01-21,40.1,72584523225
1985-01-22,31.7,72584523225
1985-01-23,32.8,72584523225
1985-01-24,43.8,72584523225
1985-01-25,65.6,72584523225
1985-01-26,75.3,72584523225
1985-01-27,63.2,72584523225
1985-01-28,78,72584523225
1985-01-29,67.1,72584523225
1985-01-30,40.8,72584523225
1985-01-31,43.4,72584523225
1985-02-01,39.6,72584523225
1985-02-02,58.7,72584523225
1985-02-03,68.6,72584523225
1985-02-04,41,72584523225
1985-02-05,30.7,72584523225
1985-02-06,52.1,72584523225
1985-02-07,78.1,72584523225
1985-02-08,85.6,72584523225
1985-02-09,76,72584523225
1985-02-10,51.3,72584523225
1985-02-11,33.1,72584523225
1985-02-12,42.5,72584523225
1985-02-13,27.5,72584523225
1985-02-14,31.8,72584523225
1985-02-15,29,72584523225
1985-02-16,26.4,72584523225
1985-02-17,38,72584523225
1985-02-18,40.8,72584523225
1985-02-19,58.7,72584523225
1985-02-20,42.9,72584523225
1985-02-21,31.3,72584523225
1985-02-22,33.8,72584523225
1985-02-23,30,72584523225
1985-02-24,43,72584523225
1985-02-25,37.7,72584523225
1985-02-26,42.4,72584523225
1985-02-27,35.7,72584523225
1985-02-28,27.6,72584523225
1985-03-01,58.6,72584523225
1985-03-02,54.2,72584523225
1985-03-03,41.2,72584523225
1985-03-04,84.1,72584523225
1985-03-05,83.9,72584523225
1985-03-06,88.2,72584523225
1985-03-07,87.4,72584523225
1985-03-08,63.2,72584523225
1985-03-09,44.4,72584523225
1985-03-10,81.8,72584523225
1985-03-11,77.9,72584523225
1985-03-12,67.4,72584523225
1985-03-13,30.9,72584523225
1985-03-14,34.9,72584523225
1985-03-15,39.8,72584523225
1985-03-16,60.2,72584523225
1985-03-17,70.9,72584523225
1985-03-18,78.4,72584523225
1985-03-19,51.6,72584523225
1985-03-20,52.9,72584523225
1985-03-21,62,72584523225
1985-03-22,43.4,72584523225
1985-03-23,58.3,72584523225
1985-03-24,87.3,72584523225
1985-03-25,72.8,72584523225
1985-03-26,82.6,72584523225
1985-03-27,89.5,72584523225
1985-03-28,90.3,72584523225
1985-03-29,49.2,72584523225
1985-03-30,51.8,72584523225
1985-03-31,31.3,72584523225
1985-04-01,34.9,72584523225
1985-04-02,38.6,72584523225
1985-04-03,32,72584523225
1985-04-04,31.6,72584523225
1985-04-05,35.4,72584523225
1985-04-06,37.3,72584523225
1985-04-07,36.3,72584523225
1985-04-08,31.6,72584523225
1985-04-09,43.1,72584523225
1985-04-10,51,72584523225
1985-04-11,50.7,72584523225
1985-04-12,31.1,72584523225
1985-04-13,27.1,72584523225
1985-04-14,28,72584523225
1985-04-15,38.4,72584523225
1985-04-16,62.2,72584523225
1985-04-17,74.8,72584523225
1985-04-18,63.7,72584523225
1985-04-19,57.2,72584523225
1985-04-20,66.8,72584523225
1985-04-21,80.4,72584523225
1985-04-22,64.8,72584523225
1985-04-23,44.1,72584523225
1985-04-24,26.5,72584523225
1985-04-25,28.9,72584523225
1985-04-26,21.1,72584523225
1985-04-27,33.9,72584523225
1985-04-28,35.2,72584523225
1985-04-29,38.2,72584523225
1985-04-30,32.1,72584523225
1985-05-01,35.9,72584523225
1985-05-02,35.1,72584523225
1985-05-03,45.9,72584523225
1985-05-04,26.2,72584523225
1985-05-05,32,72584523225
1985-05-06,44.4,72584523225
1985-05-07,55.1,72584523225
1985-05-08,46.8,72584523225
1985-05-09,49.2,72584523225
1985-05-10,63.3,72584523225
1985-05-11,49,72584523225
1985-05-12,37,72584523225
1985-05-13,29.5,72584523225
1985-05-14,37.2,72584523225
1985-05-15,25,72584523225
1985-05-16,42.5,72584523225
1985-05-17,55.8,72584523225
1985-05-18,50.5,72584523225
1985-05-19,48.7,72584523225
1985-05-20,49.4,72584523225
1985-05-21,34.5,72584523225
1985-05-22,37.8,72584523225
1985-05-23,48,72584523225
1985-05-24,42.4,72584523225
1985-05-25,38.8,72584523225
1985-05-26,48.5,72584523225
1985-05-27,59.2,72584523225
1985-05-28,66.5,72584523225
1985-05-29,58.2,72584523225
1985-05-30,34.6,72584523225
1985-05-31,61.9,72584523225
1985-06-01,60.3,72584523225
1985-06-02,75.2,72584523225
1985-06-03,57.8,72584523225
1985-06-04,63.2,72584523225
1985-06-05,62,72584523225
1985-06-06,51.4,72584523225
1985-06-07,48.4,72584523225
1985-06-08,36,72584523225
1985-06-09,36.9,72584523225
1985-06-10,29.2,72584523225
1985-06-11,22.8,72584523225
1985-06-12,29.7,72584523225
1985-06-13,29.6,72584523225
1985-06-14,26.6,72584523225
1985-06-15,37.6,72584523225
1985-06-16,44,72584523225
1985-06-17,46.1,72584523225
1985-06-18,43.3,72584523225
1985-06-19,42.9,72584523225
1985-06-20,45.5,72584523225
1985-06-21,38.7,72584523225
1985-06-22,56.4,72584523225
1985-06-23,44.3,72584523225
1985-06-24,39.9,72584523225
1985-06-25,29.9,72584523225
1985-06-26,24.3,72584523225
1985-06-27,29.3,72584523225
1985-06-28,31.6,72584523225
1985-06-29,28.7,72584523225
1985-06-30,31.3,72584523225
1985-07-01,37.6,72584523225
1985-07-02,33.1,72584523225
1985-07-03,30.6,72584523225
1985-07-04,25.7,72584523225
1985-07-05,27.3,72584523225
1985-07-06,36.9,72584523225
1985-07-07,32.7,72584523225
1985-07-08,35.9,72584523225
1985-07-09,33.7,72584523225
1985-07-10,34.8,72584523225
1985-07-11,44.4,72584523225
1985-07-12,39.1,72584523225
1985-07-13,28.2,72584523225
1985-07-14,28.3,72584523225
1985-07-15,28.3,72584523225
1985-07-16,31.6,72584523225
1985-07-17,35.4,72584523225
1985-07-18,37.6,72584523225
1985-07-19,38.9,72584523225
1985-07-20,43.3,72584523225
1985-07-21,60,72584523225
1985-07-22,56.5,72584523225
1985-07-23,39,72584523225
1985-07-24,28.5,72584523225
1985-07-25,33.1,72584523225
1985-07-26,32.2,72584523225
1985-07-27,36.9,72584523225
1985-07-28,36.4,72584523225
1985-07-29,43.7,72584523225
1985-07-30,62.8,72584523225
1985-07-31,59.4,72584523225
1985-08-01,50.9,72584523225
1985-08-02,38,72584523225
1985-08-03,30.4,72584523225
1985-08-04,33.8,72584523225
1985-08-05,30.4,72584523225
1985-08-06,28.5,72584523225
1985-08-07,34.6,72584523225
1985-08-08,24.5,72584523225
1985-08-09,23.2,72584523225
1985-08-10,27.8,72584523225
1985-08-11,26.2,72584523225
1985-08-12,30.6,72584523225
1985-08-13,43.1,72584523225
1985-08-14,47.1,72584523225
1985-08-15,48.7,72584523225
1985-08-16,38.3,72584523225
1985-08-17,54.8,72584523225
1985-08-18,60.8,72584523225
1985-08-19,58.9,72584523225
1985-08-20,50,72584523225
1985-08-21,40.1,72584523225
1985-08-22,33.4,72584523225
1985-08-23,22.8,72584523225
1985-08-24,21.3,72584523225
1985-08-25,28.4,72584523225
1985-08-26,33.9,72584523225
1985-08-27,40.6,72584523225
1985-08-28,37.4,72584523225
1985-08-29,40.3,72584523225
1985-08-30,56.7,72584523225
1985-08-31,40.7,72584523225
1985-09-01,33.5,72584523225
1985-09-02,64.4,72584523225
1985-09-03,50.5,72584523225
1985-09-04,55.3,72584523225
1985-09-05,82.3,72584523225
1985-09-06,88.2,72584523225
1985-09-07,93.2,72584523225
1985-09-08,92.9,72584523225
1985-09-09,91.1,72584523225
1985-09-10,70.9,72584523225
1985-09-11,73.4,72584523225
1985-09-12,57.8,72584523225
1985-09-13,46,72584523225
1985-09-14,49.7,72584523225
1985-09-15,34.4,72584523225
1985-09-16,44.7,72584523225
1985-09-17,56.2,72584523225
1985-09-18,59.9,72584523225
1985-09-19,47.5,72584523225
1985-09-20,41.2,72584523225
1985-09-21,37,72584523225
1985-09-22,41.2,72584523225
1985-09-23,41.4,72584523225
1985-09-24,33.7,72584523225
1985-09-25,34.3,72584523225
1985-09-26,45,72584523225
1985-09-27,67.5,72584523225
1985-09-28,54.5,72584523225
1985-09-29,70.2,72584523225
1985-09-30,72.4,72584523225
1985-10-01,28.7,72584523225
1985-10-02,25.3,72584523225
1985-10-03,29.9,72584523225
1985-10-04,26.8,72584523225
1985-10-05,31.9,72584523225
1985-10-06,65.6,72584523225
1985-10-07,91.9,72584523225
1985-10-08,80.7,72584523225
1985-10-09,50.4,72584523225
1985-10-10,45,72584523225
1985-10-11,48,72584523225
1985-10-12,49.1,72584523225
1985-10-13,29.9,72584523225
1985-10-14,13.8,72584523225
1985-10-15,19.8,72584523225
1985-10-16,30.8,72584523225
1985-10-17,32.1,72584523225
1985-10-18,42.9,72584523225
1985-10-19,47.6,72584523225
1985-10-20,52.6,72584523225
1985-10-21,88.5,72584523225
1985-10-22,88.3,72584523225
1985-10-23,77.9,72584523225
1985-10-24,58.1,72584523225
1985-10-25,56.7,72584523225
1985-10-26,39.7,72584523225
1985-10-27,38.6,72584523225
1985-10-28,43.3,72584523225
1985-10-29,59.5,72584523225
1985-10-30,59.2,72584523225
1985-10-31,38.7,72584523225
1985-11-01,37.6,72584523225
1985-11-02,32.5,72584523225
1985-11-03,39.1,72584523225
1985-11-04,47.2,72584523225
1985-11-05,47.1,72584523225
1985-11-06,35.1,72584523225
1985-11-07,47.3,72584523225
1985-11-08,76.9,72584523225
1985-11-09,78.8,72584523225
1985-11-10,92.8,72584523225
1985-11-11,93.5,72584523225
1985-11-12,78.4,72584523225
1985-11-13,57.8,72584523225
1985-11-14,53.7,72584523225
1985-11-15,60,72584523225
1985-11-16,87.9,72584523225
1985-11-17,89,72584523225
1985-11-18,59.2,72584523225
1985-11-19,41.4,72584523225
1985-11-20,53.9,72584523225
1985-11-21,75.4,72584523225
1985-11-22,38.6,72584523225
1985-11-23,75.4,72584523225
1985-11-24,91.7,72584523225
1985-11-25,88.9,72584523225
1985-11-26,79.6,72584523225
1985-11-27,85.4,72584523225
1985-11-28,91.7,72584523225
1985-11-29,92.4,72584523225
1985-11-30,89.3,72584523225
1985-12-01,70.1,72584523225
1985-12-02,92.4,72584523225
1985-12-03,86.4,72584523225
1985-12-04,61.5,72584523225
1985-12-05,83,72584523225
1985-12-06,64.4,72584523225
1985-12-07,91.1,72584523225
1985-12-08,86.7,72584523225
1985-12-09,60.8,72584523225
1985-12-10,49.4,72584523225
1985-12-11,40,72584523225
1985-12-12,27.9,72584523225
1985-12-13,36.3,72584523225
1985-12-14,31.7,72584523225
1985-12-15,26.1,72584523225
1985-12-16,27.4,72584523225
1985-12-17,25,72584523225
1985-12-18,21.6,72584523225
1985-12-19,27.5,72584523225
1985-12-20,22.5,72584523225
1985-12-21,18.4,72584523225
1985-12-22,18.9,72584523225
1985-12-23,12.8,72584523225
1985-12-24,20.3,72584523225
1985-12-25,27.9,72584523225
1985-12-26,24.7,72584523225
1985-12-27,25.5,72584523225
1985-12-28,27.9,72584523225
1985-12-29,82.9,72584523225
1985-12-30,91.1,72584523225
1985-12-31,86,72584523225
1986-01-01,84.8,72584523225
1986-01-02,74.8,72584523225
1986-01-03,62.4,72584523225
1986-01-04,89.1,72584523225
1986-01-05,92.3,72584523225
1986-01-06,40.6,72584523225
1986-01-07,25.6,72584523225
1986-01-08,32.9,72584523225
1986-01-09,17.7,72584523225
1986-01-10,19.9,72584523225
1986-01-11,20.6,72584523225
1986-01-12,27.4,72584523225
1986-01-13,32.2,72584523225
1986-01-14,53.3,72584523225
1986-01-15,91.3,72584523225
1986-01-16,91.8,72584523225
1986-01-17,85.8,72584523225
1986-01-18,53.1,72584523225
1986-01-19,67.8,72584523225
1986-01-20,81.8,72584523225
1986-01-21,39.1,72584523225
1986-01-22,44.8,72584523225
1986-01-23,84.1,72584523225
1986-01-24,43.3,72584523225
1986-01-25,34.4,72584523225
1986-01-26,26.1,72584523225
1986-01-27,30.3,72584523225
1986-01-28,29.8,72584523225
1986-01-29,59.6,72584523225
1986-01-30,90.7,72584523225
1986-01-31,89,72584523225
1986-02-01,88.9,72584523225
1986-02-02,89.8,72584523225
1986-02-03,93.2,72584523225
1986-02-04,74.6,72584523225
1986-02-05,79.4,72584523225
1986-02-06,55.3,72584523225
1986-02-07,50.3,72584523225
1986-02-08,41.6,72584523225
1986-02-09,31.5,72584523225
1986-02-10,55.8,72584523225
1986-02-11,56.6,72584523225
1986-02-12,90.6,72584523225
1986-02-13,84.7,72584523225
1986-02-14,90.6,72584523225
1986-02-15,92.4,72584523225
1986-02-16,92.2,72584523225
1986-02-17,91.1,72584523225
1986-02-18,92.6,72584523225
1986-02-19,94.4,72584523225
1986-02-20,91.9,72584523225
1986-02-21,83.4,72584523225
1986-02-22,75.6,72584523225
1986-02-23,43.9,72584523225
1986-02-24,40.9,72584523225
1986-02-25,35.9,72584523225
1986-02-26,32,72584523225
1986-02-27,35,72584523225
1986-02-28,33.2,72584523225
1986-03-01,52.2,72584523225
1986-03-02,51.7,72584523225
1986-03-03,48.8,72584523225
1986-03-04,50.1,72584523225
1986-03-05,38.5,72584523225
1986-03-06,46.5,72584523225
1986-03-07,84,72584523225
1986-03-08,86.2,72584523225
1986-03-09,85.9,72584523225
1986-03-10,87.3,72584523225
1986-03-11,85.4,72584523225
1986-03-12,89.1,72584523225
1986-03-13,89.1,72584523225
1986-03-14,85.6,72584523225
1986-03-15,84.9,72584523225
1986-03-16,82.5,72584523225
1986-03-17,46.8,72584523225
1986-03-18,37.5,72584523225
1986-03-19,49.2,72584523225
1986-03-20,43.3,72584523225
1986-03-21,37.3,72584523225
1986-03-22,48.8,72584523225
1986-03-23,56.4,72584523225
1986-03-24,80.5,72584523225
1986-03-25,53.2,72584523225
1986-03-26,33.8,72584523225
1986-03-27,36.5,72584523225
1986-03-28,34.8,72584523225
1986-03-29,42.1,72584523225
1986-03-30,48.3,72584523225
1986-03-31,54.7,72584523225
1986-04-01,83.4,72584523225
1986-04-02,46,72584523225
1986-04-03,43.9,72584523225
1986-04-04,65.1,72584523225
1986-04-05,65.3,72584523225
1986-04-06,82.4,72584523225
1986-04-07,87.3,72584523225
1986-04-08,80.5,72584523225
1986-04-09,65.9,72584523225
1986-04-10,55.5,72584523225
1986-04-11,49.7,72584523225
1986-04-12,77.3,72584523225
1986-04-13,54.1,72584523225
1986-04-14,53.9,72584523225
1986-04-15,74.5,72584523225
1986-04-16,87.1,72584523225
1986-04-17,82.8,72584523225
1986-04-18,39.6,72584523225
1986-04-19,34.9,72584523225
1986-04-20,35,72584523225
1986-04-21,40.3,72584523225
1986-04-22,37.5,72584523225
1986-04-23,70.2,72584523225
1986-04-24,71.2,72584523225
1986-04-25,76.5,72584523225
1986-04-26,41.7,72584523225
1986-04-27,47.4,72584523225
1986-04-28,68,72584523225
1986-04-29,55.5,72584523225
1986-04-30,37.5,72584523225
1986-05-01,40.4,72584523225
1986-05-02,64.2,72584523225
1986-05-03,91.4,72584523225
1986-05-04,88.8,72584523225
1986-05-05,85.8,72584523225
1986-05-06,87,72584523225
1986-05-07,63.4,72584523225
1986-05-08,47.1,72584523225
1986-05-09,39.9,72584523225
1986-05-10,56.7,72584523225
1986-05-11,42.7,72584523225
1986-05-12,39,72584523225
1986-05-13,39,72584523225
1986-05-14,42.2,72584523225
1986-05-15,37.4,72584523225
1986-05-16,27,72584523225
1986-05-17,24.8,72584523225
1986-05-18,32.9,72584523225
1986-05-19,31.1,72584523225
1986-05-20,55.7,72584523225
1986-05-21,63.8,72584523225
1986-05-22,35,72584523225
1986-05-23,44.2,72584523225
1986-05-24,35.4,72584523225
1986-05-25,32.5,72584523225
1986-05-26,39.2,72584523225
1986-05-27,44.2,72584523225
1986-05-28,40.8,72584523225
1986-05-29,52.6,72584523225
1986-05-30,56.7,72584523225
1986-05-31,55.8,72584523225
1986-06-01,51.7,72584523225
1986-06-02,60.8,72584523225
1986-06-03,55.8,72584523225
1986-06-04,53.3,72584523225
1986-06-05,61.5,72584523225
1986-06-06,65.1,72584523225
1986-06-07,56.3,72584523225
1986-06-08,37.4,72584523225
1986-06-09,21.5,72584523225
1986-06-10,23.1,72584523225
1986-06-11,29,72584523225
1986-06-12,40.6,72584523225
1986-06-13,47.5,72584523225
1986-06-14,45.6,72584523225
1986-06-15,44.3,72584523225
1986-06-16,50.3,72584523225
1986-06-17,59.3,72584523225
1986-06-18,62.7,72584523225
1986-06-19,31.5,72584523225
1986-06-20,31.4,72584523225
1986-06-21,38.2,72584523225
1986-06-22,38.9,72584523225
1986-06-23,34.1,72584523225
1986-06-24,31.6,72584523225
1986-06-25,36,72584523225
1986-06-26,35.6,72584523225
1986-06-27,37.4,72584523225
1986-06-28,38.2,72584523225
1986-06-29,38.3,72584523225
1986-06-30,35.7,72584523225
1986-07-01,39.7,72584523225
1986-07-02,39.7,72584523225
1986-07-03,39.4,72584523225
1986-07-04,34.4,72584523225
1986-07-05,36.5,72584523225
1986-07-06,48.1,72584523225
1986-07-07,53.6,72584523225
1986-07-08,49.3,72584523225
1986-07-09,41.4,72584523225
1986-07-10,41.4,72584523225
1986-07-11,42.5,72584523225
1986-07-12,46.6,72584523225
1986-07-13,51.6,72584523225
1986-07-14,42.4,72584523225
1986-07-15,37.2,72584523225
1986-07-16,35.9,72584523225
1986-07-17,43.3,72584523225
1986-07-18,46.8,72584523225
1986-07-19,40.2,72584523225
1986-07-20,36.1,72584523225
1986-07-21,41.8,72584523225
1986-07-22,45.8,72584523225
1986-07-23,59,72584523225
1986-07-24,56.2,72584523225
1986-07-25,57.7,72584523225
1986-07-26,56.1,72584523225
1986-07-27,54,72584523225
1986-07-28,47.6,72584523225
1986-07-29,38.1,72584523225
1986-07-30,29.1,72584523225
1986-07-31,32.2,72584523225
1986-08-01,35.2,72584523225
1986-08-02,26.1,72584523225
1986-08-03,22.3,72584523225
1986-08-04,24.9,72584523225
1986-08-05,30.9,72584523225
1986-08-06,30.9,72584523225
1986-08-07,27.8,72584523225
1986-08-08,30.1,72584523225
1986-08-09,30.7,72584523225
1986-08-10,31.9,72584523225
1986-08-11,28.9,72584523225
1986-08-12,19.4,72584523225
1986-08-13,18.5,72584523225
1986-08-14,27.5,72584523225
1986-08-15,35.1,72584523225
1986-08-16,37.5,72584523225
1986-08-17,34.5,72584523225
1986-08-18,22.1,72584523225
1986-08-19,33.6,72584523225
1986-08-20,33.9,72584523225
1986-08-21,35.4,72584523225
1986-08-22,34.2,72584523225
1986-08-23,26.9,72584523225
1986-08-24,27.3,72584523225
1986-08-25,26.7,72584523225
1986-08-26,28.7,72584523225
1986-08-27,31.3,72584523225
1986-08-28,42.7,72584523225
1986-08-29,40.3,72584523225
1986-08-30,32.5,72584523225
1986-08-31,36.1,72584523225
1986-09-01,30,72584523225
1986-09-02,29.2,72584523225
1986-09-03,29.4,72584523225
1986-09-04,31.9,72584523225
1986-09-05,30,72584523225
1986-09-06,30.1,72584523225
1986-09-07,29,72584523225
1986-09-08,39.1,72584523225
1986-09-09,48.7,72584523225
1986-09-10,34.6,72584523225
1986-09-11,32.7,72584523225
1986-09-12,36.5,72584523225
1986-09-13,47.9,72584523225
1986-09-14,59.3,72584523225
1986-09-15,68.6,72584523225
1986-09-16,85.3,72584523225
1986-09-17,90.3,72584523225
1986-09-18,77.6,72584523225
1986-09-19,87.3,72584523225
1986-09-20,70.3,72584523225
1986-09-21,59.3,72584523225
1986-09-22,48.1,72584523225
1986-09-23,57.5,72584523225
1986-09-24,88.8,72584523225
1986-09-25,93.4,72584523225
1986-09-26,93.6,72584523225
1986-09-27,83.6,72584523225
1986-09-28,47.6,72584523225
1986-09-29,47.5,72584523225
1986-09-30,57.6,72584523225
1986-10-01,55,72584523225
1986-10-02,45.9,72584523225
1986-10-03,37.9,72584523225
1986-10-04,32.1,72584523225
1986-10-05,34.9,72584523225
1986-10-06,38.9,72584523225
1986-10-07,38,72584523225
1986-10-08,39.5,72584523225
1986-10-09,36.9,72584523225
1986-10-10,33.6,72584523225
1986-10-11,26.2,72584523225
1986-10-12,36.6,72584523225
1986-10-13,42.1,72584523225
1986-10-14,37.9,72584523225
1986-10-15,39.8,72584523225
1986-10-16,43.7,72584523225
1986-10-17,82.4,72584523225
1986-10-18,61.2,72584523225
1986-10-19,52.2,72584523225
1986-10-20,53.4,72584523225
1986-10-21,42.1,72584523225
1986-10-22,32.4,72584523225
1986-10-23,51.5,72584523225
1986-10-24,50.9,72584523225
1986-10-25,50.9,72584523225
1986-10-26,51.7,72584523225
1986-10-27,75.8,72584523225
1986-10-28,63.4,72584523225
1986-10-29,72.8,72584523225
1986-10-30,79.4,72584523225
1986-10-31,40,72584523225
1986-11-01,34.6,72584523225
1986-11-02,17.3,72584523225
1986-11-03,17.9,72584523225
1986-11-04,21.2,72584523225
1986-11-05,27.8,72584523225
1986-11-06,27.3,72584523225
1986-11-07,57.5,72584523225
1986-11-08,56.1,72584523225
1986-11-09,32.6,72584523225
1986-11-10,36.2,72584523225
1986-11-11,31.4,72584523225
1986-11-12,32.1,72584523225
1986-11-13,28.9,72584523225
1986-11-14,45.4,72584523225
1986-11-15,50.6,72584523225
1986-11-16,57.2,72584523225
1986-11-17,54.2,72584523225
1986-11-18,57.7,72584523225
1986-11-19,76.8,72584523225
1986-11-20,63.7,72584523225
1986-11-21,68.7,72584523225
1986-11-22,60,72584523225
1986-11-23,37.1,72584523225
1986-11-24,40.5,72584523225
1986-11-25,22.9,72584523225
1986-11-26,17.5,72584523225
1986-11-27,16.9,72584523225
1986-11-28,26.5,72584523225
1986-11-29,62.9,72584523225
1986-11-30,18.8,72584523225
1986-12-01,15.6,72584523225
1986-12-02,19.4,72584523225
1986-12-03,19.4,72584523225
1986-12-04,32.2,72584523225
1986-12-05,87.5,72584523225
1986-12-06,62.8,72584523225
1986-12-07,42,72584523225
1986-12-08,33.4,72584523225
1986-12-09,20.5,72584523225
1986-12-10,31.4,72584523225
1986-12-11,43.2,72584523225
1986-12-12,50,72584523225
1986-12-13,58.9,72584523225
1986-12-14,88.6,72584523225
1986-12-15,62.8,72584523225
1986-12-16,39.1,72584523225
1986-12-17,44.5,72584523225
1986-12-18,81.7,72584523225
1986-12-19,92.5,72584523225
1986-12-20,68.1,72584523225
1986-12-21,44.7,72584523225
1986-12-22,71.2,72584523225
1986-12-23,61.5,72584523225
1986-12-24,47.1,72584523225
1986-12-25,27.8,72584523225
1986-12-26,42.2,72584523225
1986-12-27,47.1,72584523225
1986-12-28,28.3,72584523225
1986-12-29,45.7,72584523225
1986-12-30,35.7,72584523225
1986-12-31,75.3,72584523225
1987-01-01,90.4,72584523225
1987-01-02,45.7,72584523225
1987-01-03,83.6,72584523225
1987-01-04,81.1,72584523225
1987-01-05,77.8,72584523225
1987-01-06,77.9,72584523225
1987-01-07,63.1,72584523225
1987-01-08,49.9,72584523225
1987-01-09,23.5,72584523225
1987-01-10,13.5,72584523225
1987-01-11,16.1,72584523225
1987-01-12,36.7,72584523225
1987-01-13,45.3,72584523225
1987-01-14,35.2,72584523225
1987-01-15,45.8,72584523225
1987-01-16,30.1,72584523225
1987-01-17,32.5,72584523225
1987-01-18,30.5,72584523225
1987-01-19,31.5,72584523225
1987-01-20,21.2,72584523225
1987-01-21,38.1,72584523225
1987-01-22,37.3,72584523225
1987-01-23,90.2,72584523225
1987-01-24,90.7,72584523225
1987-01-25,84,72584523225
1987-01-26,43.4,72584523225
1987-01-27,59.3,72584523225
1987-01-28,90,72584523225
1987-01-29,71.7,72584523225
1987-01-30,77.6,72584523225
1987-01-31,50.6,72584523225
1987-02-01,41.4,72584523225
1987-02-02,62.1,72584523225
1987-02-03,66.9,72584523225
1987-02-04,29.5,72584523225
1987-02-05,19.3,72584523225
1987-02-06,22.5,72584523225
1987-02-07,23.4,72584523225
1987-02-08,32.5,72584523225
1987-02-09,63.2,72584523225
1987-02-10,89.2,72584523225
1987-02-11,84.4,72584523225
1987-02-12,88.5,72584523225
1987-02-13,91.2,72584523225
1987-02-14,78.1,72584523225
1987-02-15,94.2,72584523225
1987-02-16,67.5,72584523225
1987-02-17,48.2,72584523225
1987-02-18,46,72584523225
1987-02-19,31.1,72584523225
1987-02-20,32.6,72584523225
1987-02-21,49.7,72584523225
1987-02-22,47.5,72584523225
1987-02-23,66.5,72584523225
1987-02-24,72.9,72584523225
1987-02-25,51.8,72584523225
1987-02-26,35.5,72584523225
1987-02-27,44,72584523225
1987-02-28,46.6,72584523225
1987-03-01,57.1,72584523225
1987-03-02,60.9,72584523225
1987-03-03,45.6,72584523225
1987-03-04,34,72584523225
1987-03-05,89.3,72584523225
1987-03-06,89.9,72584523225
1987-03-07,80.1,72584523225
1987-03-08,92.7,72584523225
1987-03-09,76.7,72584523225
1987-03-10,69.3,72584523225
1987-03-11,90.9,72584523225
1987-03-12,84,72584523225
1987-03-13,90.5,72584523225
1987-03-14,90.8,72584523225
1987-03-15,83,72584523225
1987-03-16,56.5,72584523225
1987-03-17,59.3,72584523225
1987-03-18,89.9,72584523225
1987-03-19,78.8,72584523225
1987-03-20,53.7,72584523225
1987-03-21,82.7,72584523225
1987-03-22,74.1,72584523225
1987-03-23,88.7,72584523225
1987-03-24,55.2,72584523225
1987-03-25,40.7,72584523225
1987-03-26,38.9,72584523225
1987-03-27,17.3,72584523225
1987-03-28,20,72584523225
1987-03-29,31.3,72584523225
1987-03-30,46.9,72584523225
1987-03-31,37.2,72584523225
1987-04-01,34.2,72584523225
1987-04-02,55.6,72584523225
1987-04-03,86.5,72584523225
1987-04-04,63.3,72584523225
1987-04-05,64,72584523225
1987-04-06,52.2,72584523225
1987-04-07,39.3,72584523225
1987-04-08,44.5,72584523225
1987-04-09,39.8,72584523225
1987-04-10,50.3,72584523225
1987-04-11,70.1,72584523225
1987-04-12,35.1,72584523225
1987-04-13,39.3,72584523225
1987-04-14,42.1,72584523225
1987-04-15,32.3,72584523225
1987-04-16,21.1,72584523225
1987-04-17,43.8,72584523225
1987-04-18,75.8,72584523225
1987-04-19,32.5,72584523225
1987-04-20,26.2,72584523225
1987-04-21,25.7,72584523225
1987-04-22,30.4,72584523225
1987-04-23,30.6,72584523225
1987-04-24,31.2,72584523225
1987-04-25,25.6,72584523225
1987-04-26,30.9,72584523225
1987-04-27,35.8,72584523225
1987-04-28,49.4,72584523225
1987-04-29,53.5,72584523225
1987-04-30,89.7,72584523225
1987-05-01,82.6,72584523225
1987-05-02,61.5,72584523225
1987-05-03,42.9,72584523225
1987-05-04,35.7,72584523225
1987-05-05,26.1,72584523225
1987-05-06,22.2,72584523225
1987-05-07,26.2,72584523225
1987-05-08,45.3,72584523225
1987-05-09,57,72584523225
1987-05-10,49.1,72584523225
